ReviewTitle,ReviewBody,ReviewStar,Product,CleanedReviewBody,ReviewTitleLength,ReviewBodyLength,SentimentPolarity,SentimentSubjectivity,SentimentLabel,PredictedSentiment
"Lound and Crispy but Soft Bass
","The sound quality is verygood ,its very  clear and crispy ,  just the thing  is that ,  it has not got  the thumping bass like cx-180 street-2.It has a soft bass.
",4,Sennheiser CX 6.0BT,sound qualiti verygood clear crispi thing got thump bass like soft bass,31,163,0.059999999999999984,0.42666666666666664,positive,positive
"headphone
","very good sound. Superb !!
",5,Sennheiser CX 6.0BT,good sound superb,10,27,0.7000000000000001,0.6666666666666666,positive,positive
"Very comfortable
","Very nice product
",5,Sennheiser CX 6.0BT,nice product,17,18,0.6,1.0,positive,positive
"Sennheiser CX275s Review
","Good sound quality and working in good with all devises like laptop and all company mobile phones, one other 3.5 mm jack extra cable is very helpful for attachment different gadgets.
",4,Sennheiser CX 6.0BT,good sound qualiti work good devis like laptop compani mobil phone one mm jack extra cabl help attach differ gadget,25,183,0.45,0.42500000000000004,positive,positive
"Sennheiser is perfect,just be careful with water .
","They are sensitive,use with care
",5,Sennheiser CX 6.0BT,sensit use care,51,33,0.0,0.0,positive,positive
"Stopped working
","it stopped working only 2 moths after i bought it ... and claiming the guarantee is a long process
",2,Sennheiser CX 6.0BT,stop work moth bought claim guarante long process,16,99,-0.05,0.4,negative,negative
"DONT SAY LOW BASS FOR IT
","Sound quality is not only depends on bass .CX 275 has very good sound clarity and bass (when needed ) also .  Also satisfied with the delivery speed .
",5,Sennheiser CX 6.0BT,sound qualiti depend bass good sound clariti bass need also also satisfi deliveri speed,25,151,0.24000000000000005,0.48,positive,positive
"Value for money
","Hi fellowsI m a music addict. I don't compromise with earphones.I bought this earphone at a good deal rs1300/-Performance is very good clarity is also goodBetter than costly sony earphonesMoreover one pouch is also with this to carry.Using for around one month and completely satisfied.I suggest to every one
",4,Sennheiser CX 6.0BT,hi fellowsi music addict compromis bought earphon good deal good clariti also goodbett costli soni earphonesmoreov one pouch also around one month complet suggest everi one,16,309,0.7,0.6000000000000001,positive,positive
"Awesome ear phones
","Very good ear phones. All bass, treble, etc are very well balanced.Not like the Sony XB series which have a very high bass. You only get bass with Sony XB series which is very boring and irritating.
",5,Sennheiser CX 6.0BT,good ear phone bass trebl etc well like soni xb seri high bass get bass soni xb seri bore irrit,19,199,0.08199999999999999,0.528,positive,neutral
"Amazing audio experience
","After using other brand earphones this just stands out with amazing audio clarity and good balance of both treble and bass. Also the noise cancellation is amazing which is my personal favourite to enjoy any song
",5,Sennheiser CX 6.0BT,use brand earphon stand amaz audio clariti good balanc trebl bass also nois cancel amaz person favourit enjoy song,25,212,0.31666666666666665,0.5333333333333333,positive,positive
"Solid
","Earphones are solid!! But the wire is thin, i just boight them. I am a bass lover and for me its is a solid deal!
",4,Sennheiser CX 6.0BT,earphon solid wire thin boight bass lover solid deal,6,114,-0.1375,0.38750000000000007,positive,positive
"That's not what senheiser Do DON'T BUY THIS MODEL
","Sound quality okMaterial BadDurability very badBroke in 1 month
",2,Sennheiser CX 6.0BT,sound qualiti okmateri baddur badbrok month,50,64,0.4,0.4,negative,negative
"Good sound quality
","Good sound quality but low bass. Noise cancellation is amazing and overall this product seems to be good quality earphones from Sennheiser
",5,Sennheiser CX 6.0BT,good sound qualiti low bass nois cancel amaz overal product seem good qualiti earphon sennheis,19,139,0.32999999999999996,0.4800000000000001,positive,positive
"Sound is impressive
","Sound quality is very impressive. However wires are very thin. Will break if proper care is not taken. Also note , one should not purchase this for work out
",5,Sennheiser CX 6.0BT,sound qualiti impress howev wire thin break proper care taken also note one purchas work,20,157,0.0,0.45,positive,positive
"Product is good.. clear but cable is thin and as ...
","Product is good..clear but cable is thin and as usual they tangle..but decent price wise..and as for amazon service..they were as usual good
",4,Sennheiser CX 6.0BT,product good clear cabl thin usual tangl decent price wise amazon servic usual good,53,141,0.18333333333333332,0.5625,positive,positive
"Amazing product, but cost is little on the higher side.
","First of all, timely delivered by Amazon.  Recieved the product in good condition. Works well. Sound quality is clear and soothing to ear . Bass is not very good  but still good enough
",4,Sennheiser CX 6.0BT,first time deliv amazon reciev product good condit work well sound qualiti clear sooth ear bass good still good enough,56,185,0.3375,0.48958333333333337,positive,positive
"VALUE FOR MONEY - SENNHEISER FOREVER!
","This is one headphone I wish never to lose! This has given me every experience a music lover, especially an OST lover would want. I LOVE IT! <3
",5,Sennheiser CX 6.0BT,one headphon wish never lose given everi experi music lover especi ost lover would want love,38,144,0.5,0.6,positive,positive
"Awesome
","Awesome head phones.. as good as the super expensive ones.. good for those who like more treble and clarity in sound.
",5,Sennheiser CX 6.0BT,awesom head phone good super expens one good like trebl clariti sound,8,118,0.5333333333333333,0.5666666666666667,positive,positive
"Only for detailed sound clarity..
","Its meant for good quality sound sound production. Dont buy if you are interested in heavy bass. I felt it to be not much great for voice calls while in bike driving.
",4,Sennheiser CX 6.0BT,meant good qualiti sound sound product dont buy interest heavi bass felt much great voic call bike drive,34,167,0.43000000000000005,0.53,positive,positive
"Great and compatible with one plus 5
","Best ear phones, compatible with one plus 5. Great music experience
",5,Sennheiser CX 6.0BT,best ear phone compat one plu great music experi,37,68,0.9,0.525,positive,positive
"A a
","It is one of the best earphone in this range and it feeling like listening the music with big speakers. It's a must try once for music lover. Amazing sound quality.
",5,Sennheiser CX 6.0BT,one best earphon rang feel like listen music big speaker must tri music lover amaz sound qualiti,4,165,0.4666666666666666,0.26666666666666666,positive,positive
"Heaven
","What ah effect, what ah quality, its amazing... The perfect Cristal clear sound quality build in the earphone... I recommend buy this product...
",5,Sennheiser CX 6.0BT,ah effect ah qualiti amaz perfect cristal clear sound qualiti build earphon recommend buy product,7,145,0.5,0.5944444444444444,positive,positive
"For hearing good music its good but noise attenuation was not satisfied  we cannot feel noise cancellation truly  in this device
","Sound quality good but no indication of left and right on ear pads and also noise attenuation is not satisfied . Outside voice we can hear its bad in that view there is no volume control button on  ear phones. We have to reduce from our phone itself only.
",4,Sennheiser CX 6.0BT,sound qualiti good indic left right ear pad also nois attenu satisfi outsid voic hear bad view volum control button ear phone reduc phone,129,256,0.13714285714285718,0.4404761904761904,positive,neutral
"Headphone not working properly
","It's one ear pod not working properly and also it's volume is to much lower than 2nd one .Please check it is in warranty period
",1,Sennheiser CX 6.0BT,one ear pod work properli also volum much lower one check warranti period,31,128,0.2,0.2,negative,positive
"Sound and clear
","This headset is just awesome. Absolute sound clarity and bass effects. But don't except too much bass. Good noise cancellation of external sounds when you wear the headset. This headset is too better over Sony MDR EX110AP...Worth for the money
",5,Sennheiser CX 6.0BT,headset awesom absolut sound clariti bass effect except much bass good nois cancel extern sound wear headset headset better soni mdr worth money,16,244,0.2857142857142857,0.42857142857142855,positive,positive
"Best of the best in the bracket...
","Look no further if you are looking to buy a pair of earphones in the 2500 INR bracket. The sound is sharp and clear though they are a little bass heavy. Ears don't feel irritated even after prolonged usage. The complains with regards to build quality. Packaging is great and the case is pretty good. All in all, it is the best product in the range.
",5,Sennheiser CX 6.0BT,look look buy pair earphon inr bracket sound sharp clear though littl bass heavi ear feel irrit even prolong usag complain regard build qualiti packag great case pretti good best product rang,35,349,0.38928571428571423,0.5261904761904762,positive,positive
"Exchange and replace
","I want to exchange the product which I had taken in 2018 becoz there are some issues in the right side headphone and I still have a warranty for this order
",4,Sennheiser CX 6.0BT,want exchang product taken becoz issu right side headphon still warranti order,21,156,0.2857142857142857,0.5357142857142857,positive,positive
"Bad quality of earphone...... Feels like I buy a pouch worth of 1600Rs
","Quality of the product is really poor......infect road side vendors sales batter than these.....it feels like I have paid 1600 for the earphones pouch.....
",2,Sennheiser CX 6.0BT,qualiti product realli poor infect road side vendor sale batter feel like paid earphon pouch,71,156,-0.4,0.6,negative,positive
"Good but can't help with tangles
","Good Earphone. However, the cord tangles alot if not tied and stored
",5,Sennheiser CX 6.0BT,good earphon howev cord tangl alot tie store,33,69,0.7,0.6000000000000001,positive,positive
"Bad
","Bad didn’t prove the way it was mentioned. Bass no bass
",2,Sennheiser CX 6.0BT,bad prove way mention bass bass,4,56,-0.3333333333333333,0.5555555555555555,negative,negative
"China Earphones are better
","The one side of earpiece stopped working after 1 month of purchase. The sound was not up to mark too. Better go for sony or anything. Or maybe I just got the defective piece
",1,Sennheiser CX 6.0BT,one side earpiec stop work month purchas sound mark better go soni anyth mayb got defect piec,27,174,0.45,0.45,negative,negative
"Five Stars
","Good Quality, but expensive
",5,Sennheiser CX 6.0BT,good qualiti expens,11,28,0.7,0.6000000000000001,positive,positive
"Perfect for real music lovers
","Perfect for real music lovers for all types of music i.e. Classical, Blues, Pop, etc. Nice clarity with perfect BASS.  Value for money.
",5,Sennheiser CX 6.0BT,perfect real music lover type music classic blue pop etc nice clariti perfect bass valu money,30,136,0.4023809523809524,0.5809523809523809,positive,positive
"Recommended
","Great sound. Very well balanced. Mids are extremely detailed.Wire quality is extremely poor and it tangles extremely easily.
",4,Sennheiser CX 6.0BT,great sound well balanc mid extrem qualiti extrem poor tangl extrem easili,12,125,0.20000000000000004,0.4375,positive,positive
"Sennheiser CX275 - Great Pair of earphones and value for money!
","Fantastic Pair of headphones! i received today and it plays very well and sound effects are great and it fits in ears right and even the mic clarity is very good!value for money!Amazon does great job of packing and delivering!
",4,Sennheiser CX 6.0BT,fantast pair headphon receiv today play well sound effect great fit ear right even mic clariti good valu money amazon great job pack deliv,64,227,0.5642857142857142,0.5726190476190476,positive,positive
"Totally value for money
","The earphones are value for money.The sound clarity and qualitybis superb.The bass is decent and doesn't overpower other sounds.The treble also does not hurt the ears.Was confused between these and jbl 200a and bought these and i think thats the right call.
",4,Sennheiser CX 6.0BT,earphon valu sound clariti qualitybi bass decent overpow trebl also hurt confus jbl bought think that right call,24,258,0.17559523809523808,0.5255952380952381,positive,positive
"Loud, clear and crisp
","Wonderful product in this budget. Loud, clear and crisp. Not too bassy as Sony headsets
",5,Sennheiser CX 6.0BT,wonder product budget loud clear crisp bassi soni headset,22,88,0.15,0.5333333333333333,positive,positive
"Not so good compared to the price
","Low Quality. i think it was good product.. but unfortunately it was not so good compared to the price.
",1,Sennheiser CX 6.0BT,low qualiti think good product unfortun good compar price,34,103,0.4666666666666666,0.5000000000000001,negative,positive
"Value for money
","Value for money. I have used 3 of this particular item. Because two of the taken by my friends. They are all satisfied with the quality of sound.
",4,Sennheiser CX 6.0BT,valu money use particular item two taken friend satisfi qualiti sound,16,146,0.2833333333333333,0.3666666666666667,positive,positive
"Dosent sound like a Sennheiser
","Dosent sound like a Sennheiser CX 275 S, dosent sound great, it just loud, Bass is average, although seems pretty durable
",2,Sennheiser CX 6.0BT,dosent sound like sennheis cx dosent sound great loud bass averag although seem pretti durabl,31,122,0.31000000000000005,0.5700000000000001,negative,positive
"Worth the money
","Everything is good but you have to be very careful about the jack....you may damage it accidentally if it got stuck or pulled by somethu
",5,Sennheiser CX 6.0BT,everyth good care jack may damag accident got stuck pull somethu,16,137,0.7,0.6000000000000001,positive,positive
"Primary purpose was call quality and truly disappointed. Doesn't deliver on brand & price.
","Primary purpose was call quality and truly disappointed.Doesn't deliver on brand & price.Done too much research and read all the reviews, ordered this with lots of hope. Person on the other end hears crackling sound, I guess piece is defective. Want to return, unfortunately past the return date, now struggle with the Sennheiser customer service.
",2,Sennheiser CX 6.0BT,primari purpos call qualiti truli deliv brand much research read review order lot hope person end hear crackl sound guess piec defect want return unfortun past return date struggl sennheis custom servic,91,348,0.1166666666666667,0.2833333333333334,negative,negative
"Good product.
","Good product . The cable quality could be made better.
",4,Sennheiser CX 6.0BT,good product cabl qualiti could made better,14,55,0.6,0.55,positive,positive
"Bad build quality
","Build quality of this product according to price is not good. The wire of the product is very bad . Quality should be improved . Sound is good according to price .
",2,Sennheiser CX 6.0BT,build qualiti product accord price good wire product bad qualiti improv sound good accord price,18,164,0.275,0.5666666666666667,negative,negative
"Excellent item. Good noise isolation.
","Excellent item. Good audio freq range. Added benefit of noise isolation on flights because of snug ear fitting.
",5,Sennheiser CX 6.0BT,excel item good audio freq rang ad benefit nois isol flight snug ear fit,38,112,0.55,0.5,positive,positive
"Wasn't expecting such bad performance from this product
","Wasn't expecting such bad performance from this product. My JBL earphones are way better. This will go into thrash soon since there was no refund option available.
",2,Sennheiser CX 6.0BT,expect bad perform product jbl earphon way better go thrash soon sinc refund option avail,56,164,-0.09999999999999992,0.5833333333333333,negative,negative
"Awesome sound and bass
","Awesome sound and bass. Perfect balanced. Compared with other in-ear headphones brands which my friendz are having with almost same price range, i.e. skullcandy, Sony XB series, it fades them away in clarity and smoothness.
",5,Sennheiser CX 6.0BT,awesom sound bass perfect balanc compar headphon brand friendz almost price rang skullcandi soni xb seri fade away clariti smooth,23,224,0.4125,0.6,positive,positive
"Awesome sound, not happy with the material quality.
","Got the product delivered today only. The packing was good. The bass is awesome in bigger earbuds. Only con is the wire quality, it looks cheap n very fregile. Let's see how long it lasts.
",4,Sennheiser CX 6.0BT,got product deliv today pack good bass awesom bigger earbud con wire qualiti look cheap n fregil let see long last,52,189,0.15,0.4611111111111111,positive,positive
"Defective Piece
","Got a defective piece.The adapter wire given doesn't work(Mic doesn't work,inline remote doesn't work,sound is not clear enough).While taking calls the voice gets paused even without the adapter.
",1,Sennheiser CX 6.0BT,got defect adapt wire given work mic work inlin remot work sound clear enough take call voic get paus even without adapt,16,196,0.16666666666666666,0.42777777777777776,negative,negative
"Amazing product
","3 year running simply awesome
",5,Sennheiser CX 6.0BT,year run simpli awesom,16,30,0.0,0.0,positive,positive
"Best earphones under Rs1800
","This product iss tooo best than other brandSound iss too crispyBass quality iss too goodBlanced sound solid soundI told everyone goo for itt
",4,Sennheiser CX 6.0BT,product iss tooo best brandsound iss crispybass qualiti iss goodblanc sound solid soundi told everyon goo itt,28,141,0.4666666666666666,0.26666666666666666,positive,positive
"🤩
","Everything is fine about this earphonesAccept the wiresBcs they are very thinI use it so roughlyBut still I was able to use it for two years
",5,Sennheiser CX 6.0BT,everyth fine earphonesaccept wiresbc thini use roughlybut still abl use two year,2,141,0.4166666666666667,0.5,positive,positive
"Excellent services from Amazon
","Was delivered defected product but Amazon exchanged it with new one. Excellent services from Amazon. About the product it is just awesome .
",5,Sennheiser CX 6.0BT,deliv defect product amazon exchang new one excel servic amazon product awesom,31,140,0.13636363636363635,0.45454545454545453,positive,positive
"BEST SOUND AND BASS
","The material quality is okk not bad..but the sound is truly loud and clear bass I love the noise cancellation too.Nice product must buy for high quality sound for product listener..!!
",4,Sennheiser CX 6.0BT,materi qualiti okk bad sound truli loud clear bass love nois cancel product must buy high qualiti sound product listen,20,184,0.10125000000000002,0.53625,positive,positive
"Good
","Its a good headset. But fragile.
",5,Sennheiser CX 6.0BT,good headset fragil,5,33,0.7,0.6000000000000001,positive,positive
"Bass Loves
","No any product bit this headphones basss
",5,Sennheiser CX 6.0BT,product bit headphon basss,11,41,0.0,0.0,positive,positive
"awsome sound clarity perfect bass.
","awsome, i'm using it with my lumia 640xl, awsome sound clarity perfect bass... overeall 5 out of 5. if you are looking for it, don't think, so much about it get it.
",5,Sennheiser CX 6.0BT,awsom use lumia awsom sound clariti perfect bass overeal look think much get,35,165,0.3625,0.525,positive,positive
"Durability is awesome
","Durability is awesome
",5,Sennheiser CX 6.0BT,durabl awesom,22,22,0.0,0.0,positive,positive
"Good sound. Works great on my OnePlus One
","Good sound. Works great on my OnePlus One.Pros:* Call clarity - I was told that the voice is clear and it blocks out most of the noise.* Music - Great, but you would need to play with the equalizer a little bit to get the most out of this* Comes with a leather-like pouch.Con:The wires seem flimsy and tend to tangle.
",4,Sennheiser CX 6.0BT,good sound work great oneplu call clariti told voic clear block nois music great would need play equal littl bit get come wire seem flimsi tend tangl,42,318,0.4666666666666666,0.5222222222222223,positive,positive
"Very poor quality
","Very low class product. Higher price. Chaina's poor quality product. Don't buy this product.
",1,Sennheiser CX 6.0BT,low class product higher price chaina poor qualiti product buy product,18,93,-0.05000000000000001,0.4666666666666666,negative,negative
"Good product
","Good
",4,Sennheiser CX 6.0BT,good,13,5,0.7,0.6000000000000001,positive,positive
"Go for It
","This may be a little pricey but it justifies with the build quality and the sound quality which is the best you get at the price range.
",5,Sennheiser CX 6.0BT,may littl pricey justifi build qualiti sound qualiti best get price rang,10,136,0.7,0.35,positive,positive
"Couldn't be better
","Sennheiser is one of the best companies which you can choose to buy earphones from. I found it really really good. Good material , sound quality, bass everything was A1
",5,Sennheiser CX 6.0BT,sennheis one best compani choos buy earphon found realli realli good good materi sound qualiti bass everyth,19,169,0.53,0.4800000000000001,positive,positive
"Four Stars
","Great bass and good sound clarity...since it is bud type noise is too much isolated...
",4,Sennheiser CX 6.0BT,great bass good sound clariti sinc bud type nois much isol,11,87,0.39,0.49000000000000005,positive,positive
"You will love it for sound quality
","Material quality need to be improved which can increase durability also.....But the sound quality will satisfy you for the price u pay....
",4,Sennheiser CX 6.0BT,materi qualiti need improv increas durabl also sound qualiti satisfi price u pay,35,139,0.4,0.4,positive,positive
"awesome earphones, value for money
","Good quality earphones with crisp and loud audio, build quality is great and for the price, it is a great value for money product.
",5,Sennheiser CX 6.0BT,good qualiti earphon crisp loud audio build qualiti great price great valu money product,35,131,0.53,0.6633333333333333,positive,positive
"best product ever
","best earphones you can get online.i am buying this for 3rd time. everyone is demanding for them.
",5,Sennheiser CX 6.0BT,best earphon get buy time everyon demand,18,97,1.0,0.3,positive,positive
"Crystal Clear Sound
","If you are looking for crystal clear sound, look no further.This earphones has amazing sound clarity. I used Sony MDR-XB30EX in past, its made for those who like bass. But pop and blues also it add bass from itself which I dint like. So I went for Sennheiser CX275s and I took a right decision. It is a value for money product with supreme sound quality.
",5,Sennheiser CX 6.0BT,look crystal clear sound look earphon amaz sound clariti use soni past made like bass pop blue also add bass dint like went sennheis took right decis valu money product suprem sound qualiti,20,355,0.11507936507936506,0.38544973544973543,positive,positive
"Durable and good sound
","Best earphones in the. I bought them 4 times.I use the very rough. Very durable. Sounds really good.
",5,Sennheiser CX 6.0BT,best earphon bought use rough durabl sound realli good,23,101,0.5,0.42500000000000004,positive,positive
"Headphone sound quality is good especially Bass
","Headphone sound quality is good especially Bass. Using this headphone for my Moto G2 , Nokia Lumia 520 and Lenovo A1000.Calling functionality is also good.
",5,Sennheiser CX 6.0BT,headphon sound qualiti good especi bass use headphon moto nokia lumia lenovo function also good,48,156,0.4125,0.525,positive,positive
"Another reliable product from Sennheiser
","The play and pause button is little loose in built and wires doesn't feel soft like other sennheiser earphones. Although the sound quality is amazing, so 4 stars.
",4,Sennheiser CX 6.0BT,play paus button littl loos built wire feel soft like sennheis earphon although sound qualiti amaz star,41,163,0.25,0.375,positive,positive
"Nice
","Sound is awesome but i have to more careful at the time to take this out from the bag because wire is so thin..
",4,Sennheiser CX 6.0BT,sound awesom care time take bag wire thin,5,112,0.0,0.625,positive,positive
"Product Durability
","It was the best product, but unfortunately it stopped working within 1 year.2 years warranty is mentioned, but how to replace the product could anyone tell?
",3,Sennheiser CX 6.0BT,best product unfortun stop work within year warranti mention replac product could anyon tell,19,157,1.0,0.3,neutral,negative
"Awesome ear phone
","It's already more than a year, I never had problem with these ear phone, still working as expected.
",5,Sennheiser CX 6.0BT,alreadi year never problem ear phone still work expect,18,100,0.0,0.0,positive,negative
"Build quality is good and size is compact
","Sennheiser lives up to its name with a power packed headset. Clean crisp sound with just the right amount of bass to soothe your ears. Build quality is good and size is compact. The mic works fine as well. The pouch provided is proving to be helpful as the pouch helps to keep the headset safe.Thanks Amazon for the product.
",5,Sennheiser CX 6.0BT,sennheis live name power pack headset clean crisp sound right amount bass sooth ear build qualiti good size compact mic work fine well pouch provid prove help pouch help keep headset amazon product,42,325,0.30067640692640696,0.5190476190476191,positive,positive
"Decent purchase
","Delivers what it promises. Fits the bill perfectly. Would have been better if it could align well with my Nexus 5 on the one-click facility and improve on the voice quality for phone calls.
",4,Sennheiser CX 6.0BT,deliv promis fit bill perfectli would better could align well nexu facil improv voic qualiti phone call,16,190,0.45,0.45,positive,positive
"Lovely
","I simply love them ,I feel the sound is perfectly balanced for my liking .
",5,Sennheiser CX 6.0BT,simpli love feel sound perfectli balanc like,7,75,0.45,0.5,positive,positive
"clear sound was what I expected and sennheiser didn't disappoint for that matter
","Crisp, clear sound was what I expected and sennheiser didn't disappoint for that matter...not the ideal choice for bass lovers though. Mic is of mediocre quality and the cord is pretty thin, so you have to careful when it gets entangled.
",4,Sennheiser CX 6.0BT,crisp clear sound expect sennheis disappoint matter ideal choic bass lover though mic mediocr qualiti cord pretti thin care get entangl,81,238,0.18333333333333335,0.5916666666666667,positive,positive
"Great
","Great sound.. Go for it.. Only the plug between the two wire teardown.. Can't fix with feviquick..
",5,Sennheiser CX 6.0BT,great sound go plug two wire teardown ca fix feviquick,6,99,0.6000000000000001,0.575,positive,positive
"Too delicate to handle.... handle with care.
","Delicate product but soumd quality is good
",4,Sennheiser CX 6.0BT,delic product soumd qualiti good,45,43,0.7,0.6000000000000001,positive,positive
"Four Stars
","Good quality but very delicate wires. Needs to be handled with care.
",4,Sennheiser CX 6.0BT,good qualiti delic wire need handl care,11,69,0.7,0.6000000000000001,positive,positive
"Good buy within budget
","It's a great product with a decent sound quality within budget. Only downside is the thin wires. I hope they do not malfunction anytime sooner.
",5,Sennheiser CX 6.0BT,great product decent sound qualiti within budget downsid thin wire hope malfunct anytim sooner,23,144,0.24166666666666667,0.6666666666666666,positive,positive
"Worth buying
","Using these from past 2yrs and re-ordered it after lossing the old ones.Great sound quality, superb bass, great noise cancellation.
",5,Sennheiser CX 6.0BT,use past loss old sound qualiti superb bass great nois cancel,13,132,0.3166666666666667,0.5166666666666667,positive,positive
"Not enough bass to enjoy music
","It lacks the bass level required to enjoy music.And asleast a pouch to carry earphones it expected for this price of Headphones.
",3,Sennheiser CX 6.0BT,lack bass level requir enjoy asleast pouch carri earphon expect price headphon,31,129,0.125,0.5,neutral,positive
"No service centre
","I was purchased last December but my left side hearing is not working.. I taught this is good but now I am in trouble.. Thre is no customer support
",1,Sennheiser CX 6.0BT,purchas last decemb left side hear work taught good troubl thre custom support,18,148,0.2333333333333333,0.22222222222222224,negative,negative
"Five Stars
","Excellent product and good quality earbuds
",5,Sennheiser CX 6.0BT,excel product good qualiti earbud,11,43,0.7,0.6000000000000001,positive,positive
"Awesome!!!! Buy it
","Wow I've Been using this earphones from over monthAnd it is awesome, I have beats by Dr. Dre headphonesThese are equal to themAt first I was afraid of the earphones designBut when I started to use they fit  for the best in the earThey are worth the price
",5,Sennheiser CX 6.0BT,wow use earphon monthand awesom beat dre headphonesthes equal themat first afraid earphon designbut start use fit best earthey worth price,19,255,0.20714285714285713,0.46904761904761905,positive,positive
"Very comfortable sets which ticks all right boxes
","Bang for the buck! The ear phones have soft ear buds and extremely comfortable. I liked it and would surely recommend
",5,Sennheiser CX 6.0BT,bang buck ear phone soft ear bud extrem comfort like would sure recommend,50,118,0.3,0.6194444444444445,positive,positive
"Nice product at this price range
","Awesome sound clarity! I have been using it for long time now...this is a very good product at this price range.
",5,Sennheiser CX 6.0BT,awesom sound clariti use long time good product price rang,33,113,0.35000000000000003,0.46666666666666673,positive,positive
"Good
","Good
",5,Sennheiser CX 6.0BT,good,5,5,0.7,0.6000000000000001,positive,positive
"Compare to that this is not that much good. When I listen from redmi mobile it gives ...
","I have been using Sony Ericsson Bluetooth headset. Compare to that this is not that much good. When I listen from redmi mobile it gives normal sound effect only. But rate is too high...
",4,Sennheiser CX 6.0BT,use soni ericsson bluetooth headset compar much good listen redmi mobil give normal sound effect rate high,89,186,0.3525,0.5475,positive,positive
"Aowsome.....
","The most awesome headphones that i have ever used....The audio tuner with the one plus 2 makes it even better ..But i think the mic is pretty bad.the listener cant hear when we are on the phone.May be it is because of a faluty product i got.bt afterall cool head phoneee...........
",5,Sennheiser CX 6.0BT,awesom headphon ever use audio tuner one plu make even better think mic pretti listen cant hear faluti product afteral cool head phonee,13,282,0.425,0.575,positive,positive
"and other earphone and no doubt this is best among all these Only negative point is the wires ...
","The sound is impressive and i have been using this now for more than a month.I have used CX-100 and other many Sony,JBL,and other earphone and no doubt this is best among all theseOnly negative point is the wires are tangible so you have to take care of them.
",5,Sennheiser CX 6.0BT,sound impress use use mani soni jbl earphon doubt best among theseonli neg point wire tangibl take care,98,260,0.7,0.35,positive,positive
"Best earphones
","Best earphones. Good quality, clear and loud sound.
",5,Sennheiser CX 6.0BT,best earphon good qualiti clear loud sound,15,52,0.4600000000000001,0.4966666666666667,positive,positive
"Wire quality not so good
","Wire quality not so good
",3,Sennheiser CX 6.0BT,wire qualiti good,25,25,0.7,0.6000000000000001,neutral,positive
"To cover the Warranty
","Product has damaged and not working in condition,and it has 2 year warranty since not able to get that warranty, there is no option in amazine to get that,
",4,Sennheiser CX 6.0BT,product damag work condit year warranti sinc abl get warranti option amazin get,22,156,0.0,0.0,positive,positive
"Three Stars
","Bass sound depends on phone we use. Phone must give DTS effect facility.
",3,Sennheiser CX 6.0BT,bass sound depend phone use phone must give dt effect facil,12,73,0.125,0.45,neutral,positive
"Bang for the buck
","Good Budget Earphones.. Not the best. Could have been better. Waiting for the next version. Maybe that would be perfect.
",5,Sennheiser CX 6.0BT,good budget earphon best could better wait next version mayb would perfect,18,121,0.64,0.4800000000000001,positive,positive
"Value for money, satisfied
","Awesome product, not pointable.... Loved it, lasts longer than other similar products.
",5,Sennheiser CX 6.0BT,awesom product pointabl love last longer similar product,27,87,0.16666666666666666,0.35555555555555557,positive,positive
"Best one you could ever buy. Just go for it.
","AMAZING ear phones, every beat is crisp and perfect. I am speechless Just go for it.I have not heard music and felt it the way it feels with these ear plugs.
",5,Sennheiser CX 6.0BT,amaz ear phone everi beat crisp perfect speechless go heard music felt way feel ear plug,45,158,0.625,0.7083333333333334,positive,positive
"Nice one buy it.price should be little bit low
","This product is good , niceclearity , bits is good , bass is ok it should be more in this price range.
",4,Sennheiser CX 6.0BT,product good niceclear bit good bass ok price rang,47,103,0.4375,0.55,positive,positive
"Awesome headphone with great sound quality.. Happy me..
","Received them today.. Wonderful and great looking headphone.. awesome sound quality.. delivered to me 2 day before expected date.. I couldn't have asked for more. Thank you.
",5,Sennheiser CX 6.0BT,receiv today wonder great look headphon awesom sound qualiti deliv day expect date could ask thank,56,174,0.6000000000000001,0.575,positive,positive
"I had purchased this product after checking the overall bass ...
","I had purchased this product after checking the overall bass response. After using this for few months now, the bass has almost become nil.
",3,Sennheiser CX 6.0BT,purchas product check overal bass respons use month bass almost becom nil,65,140,-0.15000000000000002,0.5,neutral,positive
"Nice
","Good quality
",5,Sennheiser CX 6.0BT,good qualiti,5,13,0.7,0.6000000000000001,positive,positive
"Best one in the market..
","Go for it and experience the real best of music...as a music lover I got addicted to this....worth the price...
",5,Sennheiser CX 6.0BT,go experi real best music music lover got addict worth price,25,112,0.65,0.27499999999999997,positive,positive
"Good product
","Sound and Mike quality is good. I have been using this for last 8 months. So far it is working well.
",5,Sennheiser CX 6.0BT,sound mike qualiti good use last month far work well,13,101,0.30000000000000004,0.5166666666666666,positive,negative
"Four Stars
","Awesome sound quality. 4 star just due to wire build quality which looks like local headphones.
",4,Sennheiser CX 6.0BT,awesom sound qualiti star due wire build qualiti look like local headphon,11,96,0.09166666666666667,0.25833333333333336,positive,positive
"Amazing sound need a more durable cable for this product
","Sound quality is good,total noise cancellation from outside,I suggest u don't wear them while walking,but the build quality is poor,the cable must be made strong!!
",4,Sennheiser CX 6.0BT,sound qualiti good total nois cancel outsid suggest u wear walk build qualiti poor cabl must made strong,57,164,0.22666666666666666,0.6166666666666667,positive,positive
